1.588;-2.48;-0.008;-0.0248
1.59;-2.56;-0.008;-0.0256
1.592;-2.64;-0.016;-0.0264
1.594;-2.64;-0.008;-0.0264
1.596;-2.72;0;-0.0272
1.598;-2.72;-0.008;-0.0272
1.6;-2.8;-0.008;-0.028
1.602;-2.8;0;-0.028
1.604;-2.88;-0.008;-0.0288
1.606;-2.96;-0.008;-0.0296
1.608;-3.04;0;-0.0304
1.61;-2.96;-0.008;-0.0296
1.612;-3.12;-0.008;-0.0312
1.614;-3.12;-0.008;-0.0312
1.616;-3.2;-0.008;-0.032
1.618;-3.2;-0.008;-0.032
1.62;-3.28;0;-0.0328
1.622;-3.28;-0.008;-0.0328
1.624;-3.44;-0.016;-0.0344
1.626;-3.36;0;-0.0336
1.628;-3.44;-0.008;-0.0344
1.63;-3.44;-0.008;-0.0344
1.632;-3.52;-0.008;-0.0352
1.634;-3.52;0;-0.0352
1.636;-3.6;0;-0.036
1.638;-3.6;-0.008;-0.036
1.64;-3.76;-0.008;-0.0376
1.642;-3.68;0;-0.0368
1.644;-3.76;0;-0.0376
1.646;-3.84;0;-0.0384
1.648;-3.84;-0.008;-0.0384
1.65;-3.84;0;-0.0384
1.652;-3.92;-0.008;-0.0392
1.654;-3.92;0;-0.0392
1.656;-4;0;-0.04
1.658;-4;0.008;-0.04
1.66;-4.08;0;-0.0408
1.662;-4.08;0;-0.0408
1.664;-4.08;0.008;-0.0408
1.666;-4.16;0;-0.0416
1.668;-4.24;0.008;-0.0424
1.67;-4.24;0;-0.0424
1.672;-4.32;0;-0.0432
1.674;-4.24;0.008;-0.0424
1.676;-4.32;0.008;-0.0432
1.678;-4.32;0;-0.0432
1.68;-4.32;0.008;-0.0432
1.682;-4.32;0.008;-0.0432
1.684;-4.4;0.008;-0.044
1.686;-4.48;0.008;-0.0448
1.688;-4.48;0.008;-0.0448
1.69;-4.48;0;-0.0448
1.692;-4.48;0.008;-0.0448
1.694;-4.56;0.008;-0.0456
1.696;-4.48;0.008;-0.0448
1.698;-4.56;0.008;-0.0456
1.7;-4.56;0.008;-0.0456
1.702;-4.56;0.008;-0.0456
1.704;-4.64;0.008;-0.0464
1.706;-4.64;0.008;-0.0464
1.708;-4.64;0.016;-0.0464
1.71;-4.64;0.016;-0.0464
1.712;-4.64;0.008;-0.0464
1.714;-4.72;0.016;-0.0472
1.716;-4.64;0.008;-0.0464
1.718;-4.72;0.016;-0.0472
1.72;-4.72;0.008;-0.0472
1.722;-4.72;0.008;-0.0472
1.724;-4.72;0.008;-0.0472
1.726;-4.8;0.008;-0.048
1.728;-4.72;0.016;-0.0472
1.73;-4.72;0.008;-0.0472
1.732;-4.72;0.016;-0.0472
1.734;-4.72;0.016;-0.0472
1.736;-4.8;0.016;-0.048
1.738;-4.8;0.016;-0.048
1.74;-4.8;0.016;-0.048
1.742;-4.8;0.016;-0.048
1.744;-4.72;0.016;-0.0472
1.746;-4.72;0.008;-0.0472
1.748;-4.8;0.016;-0.048
1.75;-4.72;0.024;-0.0472
1.752;-4.8;0.024;-0.048
1.754;-4.72;0.016;-0.0472
1.756;-4.72;0.016;-0.0472
1.758;-4.8;0.024;-0.048
1.76;-4.72;0.024;-0.0472
1.762;-4.8;0.024;-0.048
1.764;-4.8;0.016;-0.048
1.766;-4.72;0.024;-0.0472
1.768;-4.72;0.024;-0.0472
1.77;-4.72;0.024;-0.0472
1.772;-4.72;0.024;-0.0472
1.774;-4.72;0.024;-0.0472
1.776;-4.72;0.024;-0.0472
1.778;-4.72;0.024;-0.0472
1.78;-4.72;0.016;-0.0472
1.782;-4.64;0.024;-0.0464
1.784;-4.64;0.024;-0.0464
1.786;-4.64;0.024;-0.0464
1.788;-4.64;0.024;-0.0464
1.79;-4.56;0.024;-0.0456
1.792;-4.56;0.032;-0.0456
1.794;-4.56;0.032;-0.0456
1.796;-4.56;0.024;-0.0456
1.798;-4.48;0.032;-0.0448
1.8;-4.56;0.024;-0.0456
1.802;-4.48;0.032;-0.0448
1.804;-4.48;0.024;-0.0448
1.806;-4.48;0.032;-0.0448
1.808;-4.48;0.032;-0.0448
1.81;-4.4;0.032;-0.044
1.812;-4.32;0.024;-0.0432
1.814;-4.4;0.024;-0.044
1.816;-4.32;0.032;-0.0432
1.818;-4.32;0.032;-0.0432
1.82;-4.32;0.032;-0.0432
1.822;-4.24;0.032;-0.0424
1.824;-4.24;0.032;-0.0424
1.826;-4.16;0.032;-0.0416
1.828;-4.16;0.032;-0.0416
1.83;-4.16;0.032;-0.0416
1.832;-4.08;0.032;-0.0408
1.834;-4.08;0.04;-0.0408
1.836;-4;0.04;-0.04
1.838;-3.92;0.032;-0.0392
1.84;-4;0.032;-0.04
1.842;-3.92;0.032;-0.0392
1.844;-3.92;0.032;-0.0392
1.846;-3.84;0.04;-0.0384
1.848;-3.84;0.04;-0.0384
1.85;-3.76;0.04;-0.0376
1.852;-3.76;0.04;-0.0376
1.854;-3.68;0.032;-0.0368
1.856;-3.68;0.032;-0.0368
1.858;-3.68;0.048;-0.0368
1.86;-3.6;0.032;-0.036
1.862;-3.52;0.04;-0.0352
1.864;-3.52;0.032;-0.0352
1.866;-3.44;0.032;-0.0344
1.868;-3.44;0.04;-0.0344
1.87;-3.36;0.032;-0.0336
1.872;-3.28;0.04;-0.0328
1.874;-3.28;0.04;-0.0328
1.876;-3.2;0.04;-0.032
1.878;-3.2;0.04;-0.032
1.88;-3.12;0.04;-0.0312
1.882;-3.12;0.04;-0.0312
1.884;-3.04;0.048;-0.0304
1.886;-3.04;0.048;-0.0304
1.888;-3.04;0.04;-0.0304
1.89;-2.88;0.032;-0.0288
1.892;-2.88;0.04;-0.0288
1.894;-2.88;0.04;-0.0288
1.896;-2.8;0.04;-0.028
1.898;-2.72;0.04;-0.0272
1.9;-2.72;0.048;-0.0272
1.902;-2.64;0.048;-0.0264
1.904;-2.64;0.048;-0.0264
1.906;-2.56;0.04;-0.0256
1.908;-2.4;0.04;-0.024
1.91;-2.48;0.048;-0.0248
1.912;-2.32;0.048;-0.0232
1.914;-2.32;0.04;-0.0232
1.916;-2.16;0.048;-0.0216
1.918;-2.24;0.048;-0.0224
1.92;-2.16;0.04;-0.0216
1.922;-2.08;0.048;-0.0208
1.924;-2.08;0.048;-0.0208
1.926;-1.92;0.048;-0.0192
1.928;-1.92;0.048;-0.0192
1.93;-1.84;0.04;-0.0184
1.932;-1.76;0.048;-0.0176
1.934;-1.76;0.048;-0.0176
1.936;-1.68;0.056;-0.0168
1.938;-1.68;0.048;-0.0168
1.94;-1.52;0.048;-0.0152
1.942;-1.52;0.048;-0.0152
1.944;-1.44;0.048;-0.0144
1.946;-1.44;0.048;-0.0144
1.948;-1.28;0.056;-0.0128
1.95;-1.28;0.048;-0.0128
1.952;-1.2;0.048;-0.012
1.954;-1.12;0.048;-0.0112
1.956;-1.12;0.048;-0.0112
1.958;-1.04;0.048;-0.0104
1.96;-0.96;0.048;-0.0096
1.962;-0.88;0.056;-0.0088
1.964;-0.8;0.048;-0.008
1.966;-0.72;0.048;-0.0072
1.968;-0.72;0.056;-0.0072
1.97;-0.64;0.048;-0.0064
1.972;-0.48;0.056;-0.0048
1.974;-0.48;0.056;-0.0048
1.976;-0.48;0.056;-0.0048
1.978;-0.48;0.056;-0.0048
1.98;-0.32;0.056;-0.0032
1.982;-0.32;0.064;-0.0032
1.984;-0.24;0.064;-0.0024
1.986;-0.16;0.072;-0.0016
1.988;-0.08;0.072;-0.0008
1.99;-0.08;0.08;-0.0008
1.992;-0.08;0.104;-0.0008
1.994;0.08;0.12;0.0008
1.996;0.16;0.16;0.0016
1.998;0.16;0.2;0.0016
